Repository,Branches,NbBranches,CommitId,Message,Author,DateTime,Date,HourOfDay,Merge,BugFix,SATD,NbModifiedFiles,ModifiedFiles,NbModifiedProdSourceFiles,NbModifiedTestSourceFiles,NbModifications,NbInsertions,NbDeletions
nltk,{'develop'},1,ae5a520ba7cce9b8cd19d6c2229c266b6b874c63,"Added a union() member for locations, which merges them.
(Is this the right name?)


svn/trunk@111",Edward Loper,2001-08-10 16:50:20+00:00,2001-08-10,16,False,False,False,1,token.py,1,0,15,15,0
nltk,{'develop'},1,8123d76e6a99b5a95bce01aa61ed22136f69f951,"Removed an extraneous diagnostic message.


svn/trunk@112",Edward Loper,2001-08-10 17:18:52+00:00,2001-08-10,17,False,False,False,1,token.py,1,0,1,0,1
nltk,{'develop'},1,3ae3cc0317fa7e7c180189ae3238c55a368be346,"Initial import: interface class for parsers (chunk, chart, etc)


svn/trunk@113",Edward Loper,2001-08-10 17:24:44+00:00,2001-08-10,17,False,False,False,1,parser.py,1,0,27,27,0
nltk,{'develop'},1,5229e0ca2c22e823d8d2a1a3f2da0a8ac775e045,"Initial import for the rule class


svn/trunk@114",Steven Bird,2001-08-10 19:46:37+00:00,2001-08-10,19,False,False,False,1,rule.py,1,0,62,62,0
nltk,{'develop'},1,24a388575ca11d67a84f85ecc267336bea1f19a0,"added epydoc-style documentation;
modified initialization function


svn/trunk@115",Steven Bird,2001-08-10 21:24:45+00:00,2001-08-10,21,False,False,True,1,rule.py,1,0,161,156,5
nltk,{'develop'},1,0213a129ad1774606cb80a243480768ae653b257,"Modified DottedRule printing to use infix star notation


svn/trunk@116",Steven Bird,2001-08-10 21:46:49+00:00,2001-08-10,21,False,True,False,1,rule.py,1,0,5,3,2
nltk,{'develop'},1,d2034ab4a6e759aac91ae44f5630b31ba1c81f60,"Cleaned up initializer...


svn/trunk@117",Steven Bird,2001-08-11 05:25:08+00:00,2001-08-11,5,False,False,False,1,rule.py,1,0,18,10,8
nltk,{'develop'},1,464f994b5bbbf37fd9160c79e590b13352d4fb85,"Replaced rhs() with __getitem__()


svn/trunk@118",Steven Bird,2001-08-11 22:03:09+00:00,2001-08-11,22,False,False,False,1,rule.py,1,0,27,16,11
nltk,{'develop'},1,5391064fbbb84b686cf5d3131b18a2bd778e2d8b,"Initial import of chart.py into CVS tree


svn/trunk@119",Steven Bird,2001-08-11 22:11:40+00:00,2001-08-11,22,False,False,False,1,chart.py,1,0,101,101,0
nltk,{'develop'},1,18c88a7e42283a98cea9c582e55e82106f48c43f,"Split the chart class into chart and chartparser classes.
Get chartparser to inherit from ParserI.


svn/trunk@120",Steven Bird,2001-08-12 22:12:46+00:00,2001-08-12,22,False,False,False,2,"chart.py
chartparser.py",2,0,323,222,101
nltk,{'develop'},1,fcd58e3f1873db97e36f0cd46daedd6e13dc7bfc,"A temporary tree module which has a __hash__ function defined
(missing from tree).


svn/trunk@121",Steven Bird,2001-08-12 22:13:46+00:00,2001-08-12,22,False,False,True,1,tree2.py,1,0,667,667,0
nltk,{'develop'},1,8cd7288b00efbc447cbb957e8f02cf078b02adda,"Added a function Rule.dotted() which returns a dotted version
of the rule in question.


svn/trunk@122",Steven Bird,2001-08-12 22:15:57+00:00,2001-08-12,22,False,False,False,1,rule.py,1,0,9,9,0
nltk,{'develop'},1,d84797dbae19db4a5312558f323847de6ff5d9b8,"Added a __hash__ function to Tree.


svn/trunk@123",Steven Bird,2001-08-13 21:40:42+00:00,2001-08-13,21,False,False,False,1,tree.py,1,0,3,3,0
nltk,{'develop'},1,3a03ff55c522c6cc629fc6dff798497fa8caaadd,"Removing tree2 module, as tree module is fixed.


svn/trunk@124",Steven Bird,2001-08-13 21:44:45+00:00,2001-08-13,21,False,True,False,1,tree2.py,1,0,667,0,667
nltk,{'develop'},1,9b7a475cdeef79c2ce51e21069acc667d69347b6,"Updated chartparser to use rule instead of rule2.


svn/trunk@125",Steven Bird,2001-08-13 21:45:16+00:00,2001-08-13,21,False,False,False,1,chartparser.py,1,0,2,1,1
nltk,{'develop'},1,e471a920d7e611393c22db7a173ef2040134fade,"- Changed Location.__repr__ to print units.
  - Added comments to Location.__cmp__ method
  - Fixed comments in Location.prec() and succ()
  - Updated test cases to reflect changes (all tests pass)


svn/trunk@126",Edward Loper,2001-08-14 15:32:26+00:00,2001-08-14,15,False,True,False,2,"token.py
token.py",2,0,101,79,22
nltk,{'develop'},1,59c3b91d78ff22d0c5b409ae3840bacdd3d98ce4,"Modified to use loc() instead of location() for tokens


svn/trunk@127",Steven Bird,2001-08-14 16:30:10+00:00,2001-08-14,16,False,False,False,1,tagger.py,1,0,8,4,4
nltk,{'develop'},1,890caca321ae35b3ae513871511e20942a61dc04,"- Modified Set.insert() to return false if the inserted element was
      already in the set; and true if it wasn't.


svn/trunk@128",Edward Loper,2001-08-14 16:45:09+00:00,2001-08-14,16,False,False,False,1,set.py,1,0,7,6,1
nltk,{'develop'},1,a34d92faa363d37e28bdf3effc12aa0e732c1439,"- Added comments for sb (marked with [edloper 8/14/01]).
    - Fixed a minor bug in Chart.parses()


svn/trunk@129",Edward Loper,2001-08-14 16:46:35+00:00,2001-08-14,16,False,True,False,2,"chartparser.py
rule.py",2,0,98,93,5
nltk,{'develop'},1,18a48b0aa1924ca994ead3f63073bff96700fae5,"- Added an elements() method
    - Renamed __minus__ to __sub__ (the proper name)
    - Fixed some comments
    - removed hash() method (sets are mutable)


svn/trunk@130",Edward Loper,2001-08-14 18:10:47+00:00,2001-08-14,18,False,True,True,1,set.py,1,0,43,26,17
nltk,{'develop'},1,3949ba4c64f4899b99c6ab29318373cd50641738,"Added a basic test set for nltk.set.  Includes unit testing for
each method of nltk.set.Set.


svn/trunk@131",Edward Loper,2001-08-14 18:15:38+00:00,2001-08-14,18,False,False,False,1,set.py,1,0,273,273,0
nltk,{'develop'},1,94d0f41dfaa1c64750f5cda6e280d679bbd784c9,"Initial import: Tkinter function plotter


svn/trunk@133",Edward Loper,2001-08-14 18:35:30+00:00,2001-08-14,18,False,False,False,1,plot.py,1,0,177,177,0
nltk,{'develop'},1,81a527007db89413514b0a4260d6b42020c9ab77,"- Added docstrings, fleshing out the interface (interface docstrings)
      & giving background (module-level docstring)
    - added a parseTypes() method (which calls parse())


svn/trunk@136",Edward Loper,2001-08-15 08:07:50+00:00,2001-08-15,8,False,False,True,1,parser.py,1,0,98,94,4
nltk,{'develop'},1,ad0af5ba478a6fe4ae4ae8ee8404bc344dda0797,"Added a cvsignore file for the nltk.draw package


svn/trunk@137",Edward Loper,2001-08-15 08:09:11+00:00,2001-08-15,8,False,False,False,1,.cvsignore,0,0,1,1,0
nltk,{'develop'},1,0bc05a3adb68c4a4e110dccc582d8f15be59b262,"Minor bug fix (missing comma)


svn/trunk@138",Edward Loper,2001-08-15 09:40:49+00:00,2001-08-15,9,False,True,False,1,parser.py,1,0,2,1,1
nltk,{'develop'},1,a53e2131b4272d164cbfbec72b832839d1201776,"docstring bug


svn/trunk@139",Edward Loper,2001-08-15 09:47:52+00:00,2001-08-15,9,False,True,False,1,parser.py,1,0,4,2,2
nltk,{'develop'},1,6550cb5e0d2289502c2e2ef0a75cb18eff4de726,"Many minor fixes as recommended by Edward.  A top-down version of the
rule invocation strategy is now hard coded into the chart parser.


svn/trunk@140",Steven Bird,2001-08-16 21:56:31+00:00,2001-08-16,21,False,True,False,2,"chartparser.py
rule.py",2,0,495,247,248
nltk,{'develop'},1,80d03b5151fd9e4c0d53a4593904d9d82198cad2,"Added a module to draw charts for chart parsers.


svn/trunk@141",Edward Loper,2001-08-17 13:56:33+00:00,2001-08-17,13,False,False,False,1,chart.py,1,0,418,418,0
nltk,{'develop'},1,f2be1dd5b6b231a6285375ae07ba2ea27706bfc8,"Added 4 probability distributions:
   - MLE
   - ELE
   - Laplace
   - Lidstone
Started working on a held-out probability distribution
Added a ""probablistic"" mix-in class.


svn/trunk@142",Edward Loper,2001-08-17 13:58:24+00:00,2001-08-17,13,False,False,False,1,probability.py,1,0,353,297,56
nltk,{'develop'},1,8ae202645c174615f1cdcca938befa0e39f3f9cf,"Added Location.overlaps() to test if 2 locations overlap.


svn/trunk@143",Edward Loper,2001-08-17 13:59:22+00:00,2001-08-17,13,False,False,False,1,token.py,1,0,24,24,0
nltk,{'develop'},1,9ce9b2f5cf766d85ea517b9193f0786fb76fb3d3,"Added set test cases


svn/trunk@144",Edward Loper,2001-08-17 14:01:33+00:00,2001-08-17,14,False,False,False,1,__init__.py,1,0,11,8,3
nltk,{'develop'},1,93ed742dacfaa00528ed5baf700bb52d55eafbef,"Minor typo fixes


svn/trunk@145",Edward Loper,2001-08-17 14:02:31+00:00,2001-08-17,14,False,True,False,0,,0,0,0,0,0
nltk,{'develop'},1,c09cf3418e691bac3bc6e085cfa5b6231c0db99f,"Added these.  Will be fixed.


svn/trunk@146",Salim Zayats,2001-08-17 14:42:29+00:00,2001-08-17,14,False,True,False,2,"draw_tree.py
draw_treetoken.py",2,0,808,808,0
nltk,{'develop'},1,2453fb35cfcb66c226fffd7d9863aa42c7389756,"Created a method for specifying rule invocation strategies, and
created strategies for top-down and bottom-up.  Set up a callback
to be used each time an edge is added.


svn/trunk@147",Steven Bird,2001-08-17 15:31:44+00:00,2001-08-17,15,False,False,False,1,chartparser.py,1,0,85,66,19
nltk,{'develop'},1,62c9c1165f992107b3d33fc7c19097dbc4ccb288,"Fixed scrollbars


svn/trunk@148",Edward Loper,2001-08-17 15:46:12+00:00,2001-08-17,15,False,True,False,1,draw_tree.py,1,0,15,9,6
nltk,{'develop'},1,98bdfe90588e0955a725339ab58dca985e270439,"Added samples() method to freq dists.
Fixed minor bugs.


svn/trunk@149",Edward Loper,2001-08-17 19:27:43+00:00,2001-08-17,19,False,True,False,1,probability.py,1,0,41,40,1
nltk,{'develop'},1,73da5346aa79048cf4160edac0793c59805152e9,"Improved the visualization module for charts & chart parsing


svn/trunk@150",Edward Loper,2001-08-17 19:28:44+00:00,2001-08-17,19,False,False,False,1,chart.py,1,0,184,108,76
nltk,{'develop'},1,8458460da165a1e903ee0523aab8ade93af6c3d9,"Started a unit-tests module for nltk.probability


svn/trunk@151",Edward Loper,2001-08-17 19:29:18+00:00,2001-08-17,19,False,False,False,1,probability.py,1,0,60,60,0
nltk,{'develop'},1,f58067e21fb9eb2ab74221f28623a14cb9f8abdc,"Created SteppingChartParser class permitting users to control the execution
of individual rules.


svn/trunk@152",Steven Bird,2001-08-17 22:03:20+00:00,2001-08-17,22,False,False,False,1,chartparser.py,1,0,387,281,106
nltk,{'develop'},1,2bf86cd2f4d45bd711d3068cb6e48de614357b6f,"Added start_loc and end_loc to return the start and end locations of a location.


svn/trunk@153",Steven Bird,2001-08-18 02:10:36+00:00,2001-08-18,2,False,False,False,1,token.py,1,0,16,16,0
nltk,{'develop'},1,df750ae96da79df074f67bf9d2d556a162327aa7,"Simplified the SteppingChartParser class - removing the need for a duplicate
chart, and the need for switching between the stepping and plain charts, and
thereby simplifying the interface.


svn/trunk@154",Steven Bird,2001-08-18 02:13:25+00:00,2001-08-18,2,False,False,False,1,chartparser.py,1,0,32,12,20
nltk,{'develop'},1,471b61bf1a17a83b773c8440fb2af856fb64aab8,"Added hash function to TreeToken, to stop it from inheriting an unsuitable
hash function from Token.


svn/trunk@155",Steven Bird,2001-08-18 22:14:25+00:00,2001-08-18,22,False,False,False,1,tree.py,1,0,3,3,0
nltk,{'develop'},1,a2501d4bfc1b5887433154c7f787621a3d31553c,"ChartParser now returns a TreeToken instead of a Tree.
Code for SteppingChartParser further rationalized.


svn/trunk@156",Steven Bird,2001-08-18 22:33:10+00:00,2001-08-18,22,False,False,False,1,chartparser.py,1,0,59,18,41
nltk,{'develop'},1,0888681ad00e6188121f493e25b9925c2afcd8f0,"Changed the Chart class to use the Set class.
More tidying of ChartParser code.


svn/trunk@157",Steven Bird,2001-08-20 00:38:10+00:00,2001-08-20,0,False,False,False,1,chartparser.py,1,0,100,57,43
nltk,{'develop'},1,9498c257a7a015c98cb70673027849e3cc506a3b,"Added an __add__ function to Location, to permit a more
convenient syntax for union(), i.e. loc1 + loc2 and loc1 += loc2.


svn/trunk@158",Steven Bird,2001-08-20 00:38:43+00:00,2001-08-20,0,False,False,False,1,token.py,1,0,4,4,0
nltk,{'develop'},1,ed8e19ef34e26ef994ecd10458ea1a71bda6d62b,"Added precision and recall functions to Set.


svn/trunk@159",Steven Bird,2001-08-20 00:39:20+00:00,2001-08-20,0,False,False,False,1,set.py,1,0,27,27,0
nltk,{'develop'},1,5218f1fa2d2cff9ad98da0a8936984b283c9e45e,"First commit of the prototype chunkparser module


svn/trunk@160",Steven Bird,2001-08-26 02:17:45+00:00,2001-08-26,2,False,False,False,1,chunkparser.py,1,0,195,195,0
nltk,{'develop'},1,262530d581080ab891f63ce37802627b7d43f653,"The parse method now returns a tree, instead of a list of locations.


svn/trunk@161",Steven Bird,2001-08-27 02:47:54+00:00,2001-08-27,2,False,False,False,1,chunkparser.py,1,0,104,62,42
nltk,{'develop'},1,7f5b8735424e965a11cf13b83a1ca332545dc8d6,"Added a ChunkedTaggedTokenizer class, like TaggedTokenizer, only it
understands the [] syntax used to represent chunks.


svn/trunk@162",Steven Bird,2001-08-27 17:28:11+00:00,2001-08-27,17,False,False,False,1,tagger.py,1,0,32,32,0
nltk,{'develop'},1,685f1645b13587334f16fc34f0d730272d08749a,"Added the F measure (augmenting precision and recall scores).


svn/trunk@163",Steven Bird,2001-08-27 17:53:04+00:00,2001-08-27,17,False,False,False,1,set.py,1,0,15,15,0
nltk,{'develop'},1,0add00c3b573a27ddcd18de7fb062cb4232ad463,"Housekeeping.


svn/trunk@164",Steven Bird,2001-08-27 17:57:15+00:00,2001-08-27,17,False,False,False,1,chartparser.py,1,0,6,3,3
nltk,{'develop'},1,3964f398f8c1869bd7fe52f3fa850bec514be112,"Interfaced the chunkparser to previously chunked text (to use it as
the standard against which chunking rules are evaluated).  Changed the
parse function to return a ""chunk structure"", a list of lists, instead
of a tree.  Added module-level documentation to explain the classes and
the representations, and to justify some of the decisions.  Many other
cleanups...


svn/trunk@165",Steven Bird,2001-08-27 20:11:05+00:00,2001-08-27,20,False,False,False,1,chunkparser.py,1,0,275,188,87
nltk,{'develop'},1,ef3ea674d813b92496fc7e9bc88e7c08482e73b1,"The graph plotting module.  It is basically a wrapper class for the PlotCanvas
module in the Scientific module.  Overlaying of functions and a legend would be
nice touched to eventually add.

Salim


svn/trunk@166",Salim Zayats,2001-09-04 20:06:05+00:00,2001-09-04,20,False,False,False,1,plot_graph.py,1,0,494,494,0
nltk,{'develop'},1,ddf56faf15e44a7490c5e148f1fb883c16bf6a66,"Converted the chunkparser module into a generic chunkparser interface class.
(ChunkParsers differ from Parsers in that they return lists instead of trees.)


svn/trunk@167",Steven Bird,2001-09-04 21:11:39+00:00,2001-09-04,21,False,False,False,1,chunkparser.py,1,0,329,28,301
nltk,{'develop'},1,a413634d03417326d63e0f8cd3b11ed3e97e1299,"First commit of the rechunkparser module (was chunkparser).  This module
defines the REChunkParser class which inherits from the ChunkParserI class
defined in the new chunkparser module.


svn/trunk@168",Steven Bird,2001-09-04 21:12:33+00:00,2001-09-04,21,False,False,False,1,rechunkparser.py,1,0,317,317,0
nltk,{'develop'},1,021794ad155a72754d871e919cefe3f94eae9577,"Precompiled hi-use regexps for runtime efficiency


svn/trunk@169",Steven Bird,2001-09-06 20:51:54+00:00,2001-09-06,20,False,False,True,1,rechunkparser.py,1,0,63,39,24
nltk,{'develop'},1,38dd7c178391819fd1a0fb7da9de467bd8eb09ad,"IR functions fixed to avoid division by zero errors


svn/trunk@170",Steven Bird,2001-09-06 20:52:42+00:00,2001-09-06,20,False,True,False,1,set.py,1,0,6,6,0
nltk,{'develop'},1,624241427443fee426cad8fa4a155339e920ff5f,"Temporary fix to the simpler user interface question.  Now the users just have
to type in something like Line(points) or Marker(points).  The attributes are
set on the fly (once again, this is a tentative fix.  It works fine though.)
Also fixed the problem with graphing with a log10 axis.  The labels for the
hashmarks are now 10, 100, 1000, and not 1,2,3.  Still some little fixes I
would like to make, but this should suffice for now.

Salim


svn/trunk@171",Salim Zayats,2001-09-08 19:33:43+00:00,2001-09-08,19,False,True,False,1,plot_graph.py,1,0,445,268,177
nltk,{'develop'},1,4630f05ed4b8d17899866b87e94ae51e74740199,"Initial import of introduction tutorial doc


svn/trunk@172",Edward Loper,2001-09-14 03:27:56+00:00,2001-09-14,3,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,286de477efd91fff150cb1ba96bc8588ad369eec,"first commit of assignment 1, 2001


svn/trunk@173",Steven Bird,2001-09-14 14:15:18+00:00,2001-09-14,14,False,False,False,1,cis530-1.tex,0,0,32,32,0
nltk,{'develop'},1,88476f9b330729bacfdfb23021383c485dc7df21,"Added the ""advanced python features"" tutorial


svn/trunk@174",Edward Loper,2001-09-16 14:39:26+00:00,2001-09-16,14,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,b4814b44784af5177ea0ba90dcb5802353a20be9,"Added ""tokenization"" section; general clean-up.


svn/trunk@175",Edward Loper,2001-09-16 14:40:51+00:00,2001-09-16,14,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,918db1b645f01b9af7580082ce901348237d5bf2,"Makefile and info file for introduction tutorial doc


svn/trunk@176",Edward Loper,2001-09-16 14:41:34+00:00,2001-09-16,14,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,e32347faa1e52d806cd01882da5393e81d25a46d,"Fixed docbook markup bugs.


svn/trunk@177",Edward Loper,2001-09-16 14:42:28+00:00,2001-09-16,14,False,True,False,0,,0,0,0,0,0
nltk,{'develop'},1,a8a4ad62793f787d824d53b02949c37f79c392a4,"Updated makefile for probability tutorial doc


svn/trunk@178",Edward Loper,2001-09-16 14:42:50+00:00,2001-09-16,14,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,ea223ca4a360f09ad0508bc339dbfa9b90705d64,"Added ""introduction"" and ""advpython"" tutorials


svn/trunk@179",Edward Loper,2001-09-16 14:43:15+00:00,2001-09-16,14,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,35871c2bffa725751bcd4ebb08e70b193a1fd11a,"Added sub-packages to the list of packages in the distribution


svn/trunk@180",Edward Loper,2001-09-16 14:43:42+00:00,2001-09-16,14,False,False,False,1,setup.py,1,0,3,1,2
nltk,{'develop'},1,e553d1fa47b2119ee2a70f9be246bb9d3f70cd24,"Added .cvsignore files


svn/trunk@181",Edward Loper,2001-09-16 14:45:10+00:00,2001-09-16,14,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,71568040ca31f060fecf04460c999f7ca571b587,"Added a ""select"" method to locations, which can be used to select the
indicated tokens from a list.  I.e., Location(1,3).select(x) == x[1:3]


svn/trunk@182",Edward Loper,2001-09-16 14:46:23+00:00,2001-09-16,14,False,False,False,1,token.py,1,0,13,13,0
nltk,{'develop'},1,4c9b7eef103f7c9ff7abcf4c8566eb8cc1ec4e4c,"Fixed Makefile bug (used 8 spaces instead of tabs)


svn/trunk@183",Edward Loper,2001-09-16 15:24:44+00:00,2001-09-16,15,False,True,False,0,,0,0,0,0,0
nltk,{'develop'},1,a2aaf71721514093fc403caf45c18a069da9fe81,"Updated makefile to make pdf files


svn/trunk@184",Edward Loper,2001-09-16 15:34:50+00:00,2001-09-16,15,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,16ac60aafff8a73b15ebbacca83be83b537d033a,"Replaced zipf's example with an example on word lengths (zipf example
is moving to the problem set).


svn/trunk@185",Edward Loper,2001-09-17 02:41:07+00:00,2001-09-17,2,False,True,False,0,,0,0,0,0,0
nltk,{'develop'},1,2913f48b5dec8749f558f37b1823c0be7ee621a2,"Added intro; and now I refer to the toolkit as ""NLTK"" everywhere.


svn/trunk@186",Edward Loper,2001-09-17 13:06:00+00:00,2001-09-17,13,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,93e1be4f387e96e01ddb6cc8b07f463d8433ac45,"Updated status to ""complete""


svn/trunk@187",Edward Loper,2001-09-17 13:06:14+00:00,2001-09-17,13,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,32df07bbcdb831bdde95e45631a1f156e4142b3f,"Added RETokenizer


svn/trunk@188",Edward Loper,2001-09-17 13:38:38+00:00,2001-09-17,13,False,False,False,1,token.py,1,0,39,39,0
nltk,{'develop'},1,c0af1c6a805f98274133e098873852844665a51e,"Bug fixes:
  - documenation bugs
  - added __ne__ method for events
  - fixed samples() method


svn/trunk@189",Edward Loper,2001-09-17 13:39:44+00:00,2001-09-17,13,False,True,False,1,probability.py,1,0,37,28,9
